rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
9005	CNST	consortin, connexin sorting protein	2639	27	2	1	7	0	0	0	7	7	7	4.194440e-01	1	9.890000e-01	7.838675e-01	1
9006	C3orf27	chromosome 3 open reading frame 27	450	0	1	1	2	0	0	0	2	2	2	9.118808e-01	1	3.630000e-01	7.838859e-01	1
9007	MARCH1	membrane-associated ring finger (C3HC4) 1	1543	0	0	0	1	0	0	0	1	1	1	7.839348e-01	NaN	NaN	7.839348e-01	1
9008	PHOX2A	paired-like homeobox 2a	863	57	0	0	1	0	0	0	1	1	1	7.842185e-01	NaN	NaN	7.842185e-01	1
9009	GALNT2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2)	1778	14	0	3	6	0	0	0	6	6	6	4.200333e-01	1	9.690000e-01	7.843792e-01	1
9010	SIPA1	signal-induced proliferation-associated gene 1	3190	7	0	0	4	0	0	1	5	5	5	4.200609e-01	1	8.590000e-01	7.844030e-01	1
9011	HN1	hematological and neurological expressed 1	581	83	0	0	1	0	0	0	1	1	1	7.844512e-01	NaN	NaN	7.844512e-01	1
9012	OR2Y1	olfactory receptor, family 2, subfamily Y, member 1	936	2	0	2	4	0	0	0	4	4	4	4.202373e-01	1	5.020000e-01	7.845560e-01	1
9013	C9orf119	chromosome 9 open reading frame 119	885	3	0	2	1	1	0	0	2	2	2	4.203901e-01	1	9.860000e-01	7.846884e-01	1
9014	CLCF1	cardiotrophin-like cytokine factor 1	686	21	0	0	1	0	0	0	1	1	1	7.847444e-01	NaN	NaN	7.847444e-01	1
9015	CCR8	chemokine (C-C motif) receptor 8	1072	129	0	1	2	0	0	0	2	2	2	4.204944e-01	1	6.660000e-01	7.847788e-01	1
9016	TAAR8	trace amine associated receptor 8	1027	15	0	0	1	1	0	0	2	2	2	4.206250e-01	1	8.280000e-01	7.848919e-01	1
9017	PARP14	poly (ADP-ribose) polymerase family, member 14	5472	0	0	0	6	0	0	1	7	7	7	4.208164e-01	1	6.710000e-01	7.850577e-01	1
9018	ZMAT5	zinc finger, matrin type 5	747	4	0	0	1	0	0	0	1	1	1	7.850853e-01	NaN	NaN	7.850853e-01	1
9019	CUL1	cullin 1	2414	3	0	2	3	1	0	0	4	4	4	8.253275e-01	1	3.830000e-01	7.851448e-01	1
9020	MCART2	mitochondrial carrier triple repeat 2	896	41	0	1	1	0	0	0	1	1	1	7.851506e-01	NaN	NaN	7.851506e-01	1
9021	HIST1H3F	histone cluster 1, H3f	798	2	0	0	5	0	0	0	5	5	5	4.210648e-01	1	4.060000e-01	7.852726e-01	1
9022	KBTBD12	kelch repeat and BTB (POZ) domain containing 12	1890	10	0	1	2	0	0	1	3	3	3	4.211281e-01	1	5.540000e-01	7.853274e-01	1
9023	FAM50B	family with sequence similarity 50, member B	982	1	0	1	1	0	0	0	1	1	1	7.854094e-01	NaN	NaN	7.854094e-01	1
9024	DNAJC12	DnaJ (Hsp40) homolog, subfamily C, member 12	638	0	1	0	2	0	0	0	2	2	2	4.213059e-01	1	8.100000e-01	7.854811e-01	1
9025	VEZF1	vascular endothelial zinc finger 1	1586	17	0	1	5	0	0	0	5	5	5	4.216249e-01	1	3.990000e-01	7.857567e-01	1
9026	RAB27B	RAB27B, member RAS oncogene family	677	8	0	0	1	0	0	0	1	1	1	7.858959e-01	NaN	NaN	7.858959e-01	1
9027	EFCAB4B	EF-hand calcium binding domain 4B	2454	6	0	1	2	0	0	0	2	2	2	9.676661e-01	1	4.070000e-01	7.859963e-01	1
9028	PRAMEF17	PRAME family member 17	1437	10	0	0	1	0	0	0	1	1	1	7.860404e-01	NaN	NaN	7.860404e-01	1
9029	C16orf3	chromosome 16 open reading frame 3	549	85	0	0	1	0	0	0	1	1	1	7.860798e-01	NaN	NaN	7.860798e-01	1
9030	CECR2	cat eye syndrome chromosome region, candidate 2	4399	4	1	3	6	0	1	1	8	8	8	4.220239e-01	1	6.600000e-01	7.861011e-01	1
9031	PRKD2	protein kinase D2	2705	6	0	1	5	1	0	0	6	6	6	4.220606e-01	1	6.220000e-01	7.861328e-01	1
9032	GRPR	gastrin-releasing peptide receptor	1163	5	0	0	1	0	0	1	2	2	2	4.221299e-01	1	8.150000e-01	7.861925e-01	1
9033	NLRP12	NLR family, pyrin domain containing 12	3320	8	0	3	8	0	0	0	8	8	8	7.875869e-01	1	2.180000e-01	7.862069e-01	1
9034	HAVCR1	hepatitis A virus cellular receptor 1	1127	0	1	2	2	0	0	0	2	2	2	9.893261e-01	1	3.590000e-01	7.864618e-01	1
9035	SNRPA	small nuclear ribonucleoprotein polypeptide A	869	48	1	0	1	0	0	0	1	1	1	7.864624e-01	NaN	NaN	7.864624e-01	1
9036	ATP6AP2	ATPase, H+ transporting, lysosomal accessory protein 2	1087	1	0	0	3	0	0	0	3	3	3	4.225591e-01	1	6.390000e-01	7.865625e-01	1
9037	PRR5L	proline rich 5 like	1139	3	0	3	4	0	0	0	4	4	4	4.226077e-01	1	6.650000e-01	7.866043e-01	1
9038	AKAP14	A kinase (PRKA) anchor protein 14	623	7	0	1	1	0	0	0	1	1	1	7.866856e-01	NaN	NaN	7.866856e-01	1
9039	SEPT4	septin 4	1572	10	2	1	2	0	0	0	2	2	2	8.323339e-01	1	1.430000e-01	7.867920e-01	1
9040	TRUB1	TruB pseudouridine (psi) synthase homolog 1 (E. coli)	1080	21	0	2	1	0	0	0	1	1	1	7.868077e-01	NaN	NaN	7.868077e-01	1
9041	LUZP4	leucine zipper protein 4	956	7	0	1	4	0	0	0	4	4	4	4.228787e-01	1	8.030000e-01	7.868377e-01	1
9042	DSEL	dermatan sulfate epimerase-like	3669	15	0	3	7	1	0	0	8	8	8	4.229158e-01	1	4.830000e-01	7.868696e-01	1
9043	PHKG1	phosphorylase kinase, gamma 1 (muscle)	1202	2	0	1	2	0	0	0	2	2	2	4.229724e-01	1	2.710000e-01	7.869183e-01	1
9044	DDR1	discoidin domain receptor tyrosine kinase 1	2828	22	1	2	7	0	0	0	7	7	7	4.231563e-01	1	3.560000e-01	7.870765e-01	1
9045	OR6C6	olfactory receptor, family 6, subfamily C, member 6	943	32	0	1	3	0	0	0	3	3	3	6.470941e-01	1	4.670000e-01	7.871137e-01	1
9046	ZNF426	zinc finger protein 426	1687	4	1	0	2	0	0	0	2	2	2	8.364192e-01	1	4.210000e-01	7.871382e-01	1
9047	SEMA4C	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C	2558	8	0	0	2	0	0	0	2	2	2	4.233111e-01	1	7.570000e-01	7.872096e-01	1
9048	H3F3B	H3 histone, family 3B (H3.3B)	423	1	2	0	4	0	0	0	4	4	4	4.233375e-01	1	4.270000e-01	7.872323e-01	1
9049	SLC2A4	solute carrier family 2 (facilitated glucose transporter), member 4	1570	2	0	1	1	0	0	0	1	1	1	7.873671e-01	NaN	NaN	7.873671e-01	1
9050	C2orf70	chromosome 2 open reading frame 70	620	58	0	1	1	0	0	0	1	1	1	7.873859e-01	NaN	NaN	7.873859e-01	1
9051	SUV39H1	suppressor of variegation 3-9 homolog 1 (Drosophila)	1261	10	1	1	5	0	0	0	5	5	5	4.235485e-01	1	7.140000e-01	7.874136e-01	1
9052	NFKBIZ	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta	2201	3	1	3	6	1	0	2	9	9	9	4.236309e-01	1	7.790000e-01	7.874844e-01	1
9053	ZNF706	zinc finger protein 706	243	5	1	0	1	0	0	1	2	2	2	4.236362e-01	1	9.400000e-01	7.874889e-01	1
9054	MOV10	Mov10, Moloney leukemia virus 10, homolog (mouse)	3096	7	0	4	4	0	0	0	4	4	4	9.969278e-01	1	4.200000e-01	7.875389e-01	1
9055	ATP5H	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d	767	29	0	0	0	0	1	0	1	1	1	7.875563e-01	NaN	NaN	7.875563e-01	1
9056	FAM63A	family with sequence similarity 63, member A	1595	0	0	0	4	0	0	0	4	4	4	4.237357e-01	1	8.470000e-01	7.875744e-01	1
9057	GGTLC2	gamma-glutamyltransferase light chain 2	675	0	0	1	2	0	0	0	2	2	2	4.237437e-01	1	6.810000e-01	7.875813e-01	1
9058	STAU1	staufen, RNA binding protein, homolog 1 (Drosophila)	1800	7	1	1	5	0	0	1	6	6	6	4.237468e-01	1	7.440000e-01	7.875839e-01	1
9059	ZNF217	zinc finger protein 217	3165	2	2	4	6	0	1	0	7	7	7	4.238178e-01	1	6.090000e-01	7.876449e-01	1
9060	DAK	dihydroxyacetone kinase 2 homolog (S. cerevisiae)	1866	5	0	2	3	0	0	0	3	3	3	4.238299e-01	1	6.780000e-01	7.876553e-01	1
9061	RPUSD1	RNA pseudouridylate synthase domain containing 1	1339	11	0	1	0	1	0	0	1	1	1	7.876771e-01	NaN	NaN	7.876771e-01	1
9062	OR1E2	olfactory receptor, family 1, subfamily E, member 2	971	9	0	2	1	0	0	0	1	1	1	7.877131e-01	NaN	NaN	7.877131e-01	1
9063	BARX1	BARX homeobox 1	777	122	0	0	1	0	0	0	1	1	1	7.878142e-01	NaN	NaN	7.878142e-01	1
9064	SIN3B	SIN3 homolog B, transcription regulator (yeast)	3567	1	0	0	7	0	0	0	7	7	7	4.240154e-01	1	8.870000e-01	7.878145e-01	1
9065	DUSP9	dual specificity phosphatase 9	1167	88	0	0	1	0	0	0	1	1	1	7.878863e-01	NaN	NaN	7.878863e-01	1
9066	LRRC6	leucine rich repeat containing 6	1448	4	0	0	3	0	0	0	3	3	3	4.241340e-01	1	7.570000e-01	7.879162e-01	1
9067	OR52N1	olfactory receptor, family 52, subfamily N, member 1	962	14	0	0	1	0	0	0	1	1	1	7.879770e-01	NaN	NaN	7.879770e-01	1
9068	SHC2	SHC (Src homology 2 domain containing) transforming protein 2	1797	2	0	0	6	0	0	0	6	6	6	7.563385e-01	1	4.300000e-01	7.880636e-01	1
9069	C12orf63	chromosome 12 open reading frame 63	3700	2	0	1	1	0	0	1	2	2	2	9.800570e-01	1	4.100000e-01	7.881140e-01	1
9070	HAO1	hydroxyacid oxidase (glycolate oxidase) 1	1143	16	1	1	4	0	1	0	5	5	5	4.244750e-01	1	6.710000e-01	7.882085e-01	1
9071	KCTD18	potassium channel tetramerisation domain containing 18	1305	4	1	0	1	0	0	0	1	1	1	7.882612e-01	NaN	NaN	7.882612e-01	1
9072	NDUFA7	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 7, 14.5kDa	547	2	1	1	1	0	0	0	1	1	1	7.883313e-01	NaN	NaN	7.883313e-01	1
9073	CACHD1	cache domain containing 1	3776	20	1	2	5	0	1	0	6	6	6	4.246520e-01	1	4.700000e-01	7.883602e-01	1
9074	C21orf33	chromosome 21 open reading frame 33	897	27	0	0	2	0	0	0	2	2	2	4.246933e-01	1	2.740000e-01	7.883956e-01	1
9075	HIGD1A	HIG1 domain family, member 1A	340	3	2	0	1	0	0	0	1	1	1	7.884150e-01	NaN	NaN	7.884150e-01	1
9076	ZKSCAN4	zinc finger with KRAB and SCAN domains 4	1654	12	0	3	4	0	0	0	4	4	4	8.581888e-01	1	4.650000e-01	7.884899e-01	1
9077	PAPPA	pregnancy-associated plasma protein A, pappalysin 1	4968	3	0	6	11	2	0	1	14	13	14	4.248207e-01	1	8.200000e-01	7.885047e-01	1
9078	SNX24	sorting nexin 24	534	2	1	1	1	0	0	0	1	1	1	7.885437e-01	NaN	NaN	7.885437e-01	1
9079	KLF6	Kruppel-like factor 6	864	8	2	0	3	0	0	0	3	3	3	4.249794e-01	1	9.370000e-01	7.886405e-01	1
9080	PRAM1	PML-RARA regulated adaptor molecule 1	2048	1	0	4	2	0	0	0	2	2	2	9.999722e-01	1	3.290000e-01	7.886480e-01	1
9081	GUCA1B	guanylate cyclase activator 1B (retina)	615	46	0	0	1	0	0	0	1	1	1	7.886488e-01	NaN	NaN	7.886488e-01	1
9082	ZNF99	zinc finger protein 99	3137	4	0	1	4	3	0	0	7	6	7	9.977450e-01	1	3.040000e-01	7.886918e-01	1
9083	CDC42EP4	CDC42 effector protein (Rho GTPase binding) 4	1071	13	1	0	0	0	0	1	1	1	1	7.886999e-01	NaN	NaN	7.886999e-01	1
9084	SURF1	surfeit 1	965	37	0	1	1	0	0	0	1	1	1	7.887101e-01	NaN	NaN	7.887101e-01	1
9085	RNASE11	ribonuclease, RNase A family, 11 (non-active)	1054	20	0	0	4	0	0	0	4	4	4	4.251878e-01	1	9.840000e-01	7.888188e-01	1
9086	MC2R	melanocortin 2 receptor (adrenocorticotropic hormone)	894	8	1	1	3	0	0	0	3	3	3	7.874214e-01	1	4.580000e-01	7.888356e-01	1
9087	DHX8	DEAH (Asp-Glu-Ala-His) box polypeptide 8	3753	6	0	0	3	0	1	0	4	4	4	4.252467e-01	1	7.290000e-01	7.888691e-01	1
9088	C16orf79	chromosome 16 open reading frame 79	889	65	1	0	1	0	1	0	2	2	2	4.253127e-01	1	9.500000e-01	7.889256e-01	1
9089	MIS12	MIS12, MIND kinetochore complex component, homolog (yeast)	788	75	0	0	1	0	0	0	1	1	1	7.889517e-01	NaN	NaN	7.889517e-01	1
9090	CHRAC1	chromatin accessibility complex 1	404	114	0	0	2	0	0	0	2	2	2	4.255140e-01	1	7.950000e-01	7.890976e-01	1
9091	JPH4	junctophilin 4	1903	34	0	1	6	0	0	0	6	6	6	7.479044e-01	1	4.650000e-01	7.891348e-01	1
9092	ZNF90	zinc finger protein 90	1819	10	1	0	8	0	0	1	9	9	9	4.256426e-01	1	7.500000e-01	7.892075e-01	1
9093	GDF7	growth differentiation factor 7	1359	1	1	1	1	0	0	0	1	1	1	7.892832e-01	NaN	NaN	7.892832e-01	1
9094	TBX10	T-box 10	1188	10	0	2	0	0	1	0	1	1	1	7.893417e-01	NaN	NaN	7.893417e-01	1
9095	ODF3	outer dense fiber of sperm tails 3	813	4	1	1	1	0	0	0	1	1	1	7.894203e-01	NaN	NaN	7.894203e-01	1
9096	NFKBID	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, delta	1046	14	2	0	1	0	1	1	3	3	3	4.261095e-01	1	6.420000e-01	7.896060e-01	1
9097	DLG3	discs, large homolog 3 (neuroendocrine-dlg, Drosophila)	2812	10	2	1	2	1	0	0	3	3	3	4.261675e-01	1	5.030000e-01	7.896555e-01	1
9098	IFNW1	interferon, omega 1	588	39	0	0	1	0	0	0	1	1	1	7.896651e-01	NaN	NaN	7.896651e-01	1
9099	NCEH1	neutral cholesterol ester hydrolase 1	1363	18	0	1	2	0	0	0	2	2	2	4.261890e-01	1	8.820000e-01	7.896738e-01	1
9100	DOHH	deoxyhypusine hydroxylase/monooxygenase	925	7	0	0	2	0	0	0	2	2	2	4.261952e-01	1	5.500000e-02	7.896791e-01	1
9101	SNED1	sushi, nidogen and EGF-like domains 1	4365	3	3	2	4	1	1	0	6	6	6	7.763897e-01	1	4.790000e-01	7.897156e-01	1
9102	ULBP3	UL16 binding protein 3	746	19	0	0	1	0	0	0	1	1	1	7.898342e-01	NaN	NaN	7.898342e-01	1
9103	SLITRK1	SLIT and NTRK-like family, member 1	2091	6	0	1	4	0	0	0	4	4	4	8.940923e-01	1	3.680000e-01	7.899237e-01	1
9104	EPHA2	EPH receptor A2	2995	12	0	2	4	0	1	0	5	5	5	4.269062e-01	1	9.300000e-01	7.902849e-01	1
9105	VIP	vasoactive intestinal peptide	537	15	0	0	1	0	0	0	1	1	1	7.903771e-01	NaN	NaN	7.903771e-01	1
9106	OR5H6	olfactory receptor, family 5, subfamily H, member 6	978	32	0	1	2	0	0	1	3	3	3	7.893542e-01	1	5.110000e-01	7.903993e-01	1
9107	ZWILCH	Zwilch, kinetochore associated, homolog (Drosophila)	2392	11	0	1	3	0	0	0	3	3	3	4.270878e-01	1	7.600000e-01	7.904395e-01	1
9108	GABRB1	gamma-aminobutyric acid (GABA) A receptor, beta 1	1457	32	0	2	6	0	0	0	6	6	6	4.271011e-01	1	4.860000e-01	7.904508e-01	1
9109	IKZF2	IKAROS family zinc finger 2 (Helios)	1609	3	1	1	3	0	0	0	3	3	3	9.470145e-01	1	1.600000e-01	7.904528e-01	1
9110	FGF5	fibroblast growth factor 5	815	0	0	4	4	0	0	0	4	4	4	9.886822e-01	1	4.240000e-01	7.904589e-01	1
9111	PURG	purine-rich element binding protein G	1153	41	1	0	3	0	0	0	3	3	3	7.226944e-01	1	2.650000e-01	7.904604e-01	1
9112	GALNT5	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 5 (GalNAc-T5)	2861	12	0	3	6	1	0	0	7	7	7	7.428319e-01	1	3.780000e-01	7.904739e-01	1
9113	XDH	xanthine dehydrogenase	4144	0	0	0	4	0	0	0	4	4	4	4.272523e-01	1	5.270000e-01	7.905793e-01	1
9114	C11orf93	chromosome 11 open reading frame 93	469	25	0	0	1	0	0	0	1	1	1	7.907179e-01	NaN	NaN	7.907179e-01	1
9115	C6orf25	chromosome 6 open reading frame 25	844	4	0	2	1	1	0	0	2	2	2	4.274416e-01	1	8.880000e-01	7.907403e-01	1
9116	UBA3	ubiquitin-like modifier activating enzyme 3	1462	8	0	0	1	0	0	0	1	1	1	7.907408e-01	NaN	NaN	7.907408e-01	1
9117	CD200	CD200 molecule	909	6	2	1	0	1	0	0	1	1	1	7.907794e-01	NaN	NaN	7.907794e-01	1
9118	PINK1	PTEN induced putative kinase 1	1776	20	0	1	3	0	1	0	4	4	4	4.275655e-01	1	9.650000e-01	7.908456e-01	1
9119	C10orf88	chromosome 10 open reading frame 88	1358	2	0	0	6	0	0	0	6	6	6	4.275745e-01	1	7.690000e-01	7.908532e-01	1
9120	CNRIP1	cannabinoid receptor interacting protein 1	562	6	0	1	1	0	0	0	1	1	1	7.908763e-01	NaN	NaN	7.908763e-01	1
9121	SPHK2	sphingosine kinase 2	2143	10	2	3	1	1	1	0	3	3	3	4.277385e-01	1	7.680000e-01	7.909926e-01	1
9122	FAM114A1	family with sequence similarity 114, member A1	1744	10	1	0	3	0	0	0	3	3	3	4.278414e-01	1	9.800000e-01	7.910799e-01	1
9123	PLRG1	pleiotropic regulator 1 (PRL1 homolog, Arabidopsis)	1603	8	1	0	3	0	0	0	3	3	3	4.279774e-01	1	4.240000e-01	7.911953e-01	1
9124	CNGA3	cyclic nucleotide gated channel alpha 3	2113	6	1	2	5	0	0	0	5	5	5	4.280250e-01	1	9.090000e-01	7.912358e-01	1
9125	SLC30A6	solute carrier family 30 (zinc transporter), member 6	1440	5	1	0	2	0	1	0	3	3	3	4.280462e-01	1	7.280000e-01	7.912537e-01	1
9126	HIST1H2BO	histone cluster 1, H2bo	1150	17	1	1	2	0	0	0	2	2	2	9.823351e-01	1	2.760000e-01	7.914674e-01	1
9127	DLGAP5	discs, large (Drosophila) homolog-associated protein 5	2707	1	1	0	4	1	1	0	6	5	6	8.618685e-01	1	3.860000e-01	7.915102e-01	1
9128	TUBB2C	tubulin, beta 2C	1358	7	0	0	4	0	0	0	4	4	4	4.285156e-01	1	8.030000e-01	7.916518e-01	1
9129	TCEAL7	transcription elongation factor A (SII)-like 7	307	193	0	0	1	0	0	0	1	1	1	7.917241e-01	NaN	NaN	7.917241e-01	1
9130	LGR6	leucine-rich repeat-containing G protein-coupled receptor 6	3117	1	0	1	7	0	0	0	7	7	7	4.286308e-01	1	8.470000e-01	7.917494e-01	1
9131	RSC1A1	regulatory solute carrier protein, family 1, member 1	1857	45	0	1	2	1	0	0	3	3	3	6.021327e-01	1	5.100000e-01	7.918236e-01	1
9132	PYCR1	pyrroline-5-carboxylate reductase 1	1070	101	0	1	0	0	0	1	1	1	1	7.919925e-01	NaN	NaN	7.919925e-01	1
9133	FAM149B1	family with sequence similarity 149, member B1	1801	0	0	1	7	0	0	0	7	7	7	9.908091e-01	1	2.150000e-01	7.920792e-01	1
9134	LY6G6F	lymphocyte antigen 6 complex, locus G6F	916	28	0	0	2	0	0	0	2	2	2	4.291095e-01	1	6.100000e-01	7.921546e-01	1
9135	SMEK1	SMEK homolog 1, suppressor of mek1 (Dictyostelium)	2523	4	0	0	4	0	0	0	4	4	4	4.291506e-01	1	4.020000e-01	7.921894e-01	1
9136	ZNF165	zinc finger protein 165	1470	11	0	2	6	0	0	0	6	5	6	4.292151e-01	1	6.970000e-01	7.922440e-01	1
9137	SOX8	SRY (sex determining region Y)-box 8	1349	19	0	0	3	0	0	0	3	3	3	4.292437e-01	1	6.310000e-01	7.922682e-01	1
9138	TMEM105	transmembrane protein 105	398	21	0	0	2	0	0	0	2	2	2	4.292789e-01	1	8.520000e-01	7.922979e-01	1
9139	C1orf58	chromosome 1 open reading frame 58	1334	2	1	1	4	0	0	0	4	4	4	4.293062e-01	1	3.140000e-01	7.923210e-01	1
9140	MIA3	melanoma inhibitory activity family, member 3	5834	4	0	4	13	1	2	0	16	15	16	4.293397e-01	1	8.650000e-01	7.923493e-01	1
9141	TMEM101	transmembrane protein 101	788	6	0	0	1	0	0	0	1	1	1	7.923501e-01	NaN	NaN	7.923501e-01	1
9142	MMP10	matrix metallopeptidase 10 (stromelysin 2)	1469	2	0	0	2	0	0	0	2	2	2	6.710757e-01	1	4.410000e-01	7.924751e-01	1
9143	KITLG	KIT ligand	858	18	1	0	4	0	0	0	4	4	4	4.295430e-01	1	7.500000e-01	7.925212e-01	1
9144	CNGB3	cyclic nucleotide gated channel beta 3	2500	1	1	2	9	0	0	0	9	8	9	8.424171e-01	1	4.210000e-01	7.925970e-01	1
9145	ITGAD	integrin, alpha D	3604	2	0	5	6	2	1	0	9	8	8	4.296342e-01	1	5.220000e-01	7.925983e-01	1
9146	RAB3B	RAB3B, member RAS oncogene family	674	10	0	0	2	0	0	0	2	2	2	4.297162e-01	1	7.750000e-01	7.926675e-01	1
9147	ASB2	ankyrin repeat and SOCS box-containing 2	1792	22	0	2	1	0	1	0	2	2	2	7.927791e-01	NaN	NaN	7.927791e-01	1
9148	TRIML2	tripartite motif family-like 2	1192	2	0	0	1	0	0	0	1	1	1	7.928480e-01	NaN	NaN	7.928480e-01	1
9149	HSD17B6	hydroxysteroid (17-beta) dehydrogenase 6 homolog (mouse)	970	93	0	1	1	0	0	0	1	1	1	7.929199e-01	NaN	NaN	7.929199e-01	1
9150	FGD4	FYVE, RhoGEF and PH domain containing 4	2361	3	1	3	3	1	0	0	4	4	4	9.073155e-01	1	4.320000e-01	7.929641e-01	1
9151	MMRN2	multimerin 2	2888	23	0	2	3	0	0	0	3	2	3	9.154782e-01	1	3.620000e-01	7.931389e-01	1
9152	FAM54A	family with sequence similarity 54, member A	1186	22	0	1	0	0	1	0	1	1	1	7.931862e-01	NaN	NaN	7.931862e-01	1
9153	PDE6C	phosphodiesterase 6C, cGMP-specific, cone, alpha prime	2662	32	1	3	8	0	0	1	9	9	9	4.304139e-01	1	7.410000e-01	7.932562e-01	1
9154	AGGF1	angiogenic factor with G patch and FHA domains 1	2197	2	1	1	8	0	0	0	8	8	8	8.643962e-01	1	3.370000e-01	7.933030e-01	1
9155	TMBIM6	transmembrane BAX inhibitor motif containing 6	924	3	0	0	1	0	0	0	1	1	1	7.933209e-01	NaN	NaN	7.933209e-01	1
9156	C2orf43	chromosome 2 open reading frame 43	1002	2	0	0	0	0	0	1	1	1	1	7.934234e-01	NaN	NaN	7.934234e-01	1
9157	ASB15	ankyrin repeat and SOCS box-containing 15	1803	0	0	0	3	0	0	0	3	3	3	4.306798e-01	1	7.090000e-01	7.934804e-01	1
9158	LIN54	lin-54 homolog (C. elegans)	2298	8	1	1	5	0	0	0	5	5	5	4.306894e-01	1	6.720000e-01	7.934884e-01	1
9159	COL6A5	collagen, type VI, alpha 5	7737	2	0	8	14	1	2	2	19	19	19	7.692387e-01	1	3.700000e-01	7.935594e-01	1
9160	C3orf35	chromosome 3 open reading frame 35	653	7	1	0	1	0	0	0	1	1	1	7.935608e-01	NaN	NaN	7.935608e-01	1
9161	MACROD2	MACRO domain containing 2	3366	17	0	2	3	0	0	0	3	3	3	9.903120e-01	1	3.400000e-01	7.935695e-01	1
9162	TSTD2	thiosulfate sulfurtransferase (rhodanese)-like domain containing 2	1604	3	0	0	1	0	0	0	1	1	1	7.936131e-01	NaN	NaN	7.936131e-01	1
9163	OR1F1	olfactory receptor, family 1, subfamily F, member 1	938	25	0	1	1	0	0	0	1	1	1	7.936370e-01	NaN	NaN	7.936370e-01	1
9164	THSD7A	thrombospondin, type I, domain containing 7A	5078	34	0	4	12	2	1	0	15	14	15	4.309335e-01	1	6.420000e-01	7.936940e-01	1
9165	SLC9A3R2	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 2	1038	24	0	0	1	0	0	0	1	1	1	7.938506e-01	NaN	NaN	7.938506e-01	1
9166	TEX11	testis expressed 11	2982	1	0	1	4	2	0	0	6	5	6	4.311290e-01	1	7.240000e-01	7.938585e-01	1
9167	ZNF317	zinc finger protein 317	1812	17	0	3	3	0	0	0	3	3	3	9.777117e-01	1	4.110000e-01	7.938937e-01	1
9168	SH3RF2	SH3 domain containing ring finger 2	2226	3	0	0	3	0	0	0	3	3	3	7.320710e-01	1	5.310000e-01	7.939097e-01	1
9169	C1orf187	chromosome 1 open reading frame 187	1074	4	0	1	2	1	0	0	3	3	3	4.312242e-01	1	9.720000e-01	7.939385e-01	1
9170	YTHDC2	YTH domain containing 2	4413	0	0	1	8	1	1	0	10	10	10	4.313957e-01	1	5.180000e-01	7.940828e-01	1
9171	C19orf22	chromosome 19 open reading frame 22	837	24	0	1	1	0	0	0	1	1	1	7.941389e-01	NaN	NaN	7.941389e-01	1
9172	KLHL24	kelch-like 24 (Drosophila)	1827	3	0	0	3	1	0	0	4	3	4	4.315579e-01	1	3.570000e-01	7.942192e-01	1
9173	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif, 1	2936	6	0	3	4	0	0	1	5	5	5	8.082811e-01	1	4.700000e-01	7.942731e-01	1
9174	BNIPL	BCL2/adenovirus E1B 19kD interacting protein like	1524	20	0	1	2	1	0	1	4	4	4	4.316501e-01	1	7.730000e-01	7.942966e-01	1
9175	KATNAL2	katanin p60 subunit A-like 2	5114	0	1	0	1	1	0	0	2	2	2	4.318309e-01	1	3.550000e-01	7.944485e-01	1
9176	CDK5	cyclin-dependent kinase 5	923	17	0	1	1	0	0	0	1	1	1	7.946115e-01	NaN	NaN	7.946115e-01	1
9177	SLC44A2	solute carrier family 44, member 2	2240	2	0	2	5	0	1	0	6	5	6	4.321164e-01	1	7.390000e-01	7.946881e-01	1
9178	ZNF699	zinc finger protein 699	1946	2	0	0	1	0	0	1	2	2	2	6.528473e-01	1	5.290000e-01	7.947456e-01	1
9179	BRF1	BRF1 homolog, subunit of RNA polymerase III transcription initiation factor IIIB (S. cerevisiae)	3050	3	2	0	1	0	1	0	2	2	2	7.947619e-01	NaN	NaN	7.947619e-01	1
9180	UGT2B4	UDP glucuronosyltransferase 2 family, polypeptide B4	1609	1	0	1	2	1	0	0	3	3	3	9.627348e-01	1	2.410000e-01	7.948152e-01	1
9181	CAPS2	calcyphosine 2	1742	3	0	0	1	2	0	0	3	3	3	4.324514e-01	1	7.480000e-01	7.949691e-01	1
9182	KCNK18	potassium channel, subfamily K, member 18	1162	6	1	2	4	0	0	0	4	4	4	4.324705e-01	1	9.580000e-01	7.949850e-01	1
9183	TMCO1	transmembrane and coiled-coil domains 1	591	12	1	0	1	0	0	0	1	1	1	7.950707e-01	NaN	NaN	7.950707e-01	1
9184	CDH18	cadherin 18, type 2	2413	26	0	2	8	1	0	0	9	9	9	9.184959e-01	1	4.100000e-01	7.951033e-01	1
