rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
6545	ARHGAP25	Rho GTPase activating protein 25	2019	12	1	0	1	0	0	0	1	1	1	6.267424e-01	NaN	NaN	6.267424e-01	1
6546	GLT1D1	glycosyltransferase 1 domain containing 1	831	34	0	0	1	0	0	0	1	1	1	6.267584e-01	NaN	NaN	6.267584e-01	1
6547	INSM2	insulinoma-associated 2	1701	7	0	0	1	0	0	0	1	1	1	6.267650e-01	NaN	NaN	6.267650e-01	1
6548	WSB2	WD repeat and SOCS box-containing 2	1249	42	0	0	1	0	0	0	1	1	1	6.267793e-01	NaN	NaN	6.267793e-01	1
6549	NUDT9	nudix (nucleoside diphosphate linked moiety X)-type motif 9	1081	4	0	0	1	0	0	0	1	1	1	6.268408e-01	NaN	NaN	6.268408e-01	1
6550	DSP	desmoplakin	8708	7	0	2	4	0	0	2	6	6	6	2.726031e-01	1	7.660000e-01	6.269158e-01	1
6551	TNFAIP2	tumor necrosis factor, alpha-induced protein 2	2005	20	0	0	1	0	0	0	1	1	1	6.269488e-01	NaN	NaN	6.269488e-01	1
6552	OR52J3	olfactory receptor, family 52, subfamily J, member 3	927	15	0	0	1	0	0	0	1	1	1	6.269672e-01	NaN	NaN	6.269672e-01	1
6553	DPYSL3	dihydropyrimidinase-like 3	1765	21	0	0	1	0	0	0	1	1	1	6.270487e-01	NaN	NaN	6.270487e-01	1
6554	SAFB	scaffold attachment factor B	2832	57	0	1	3	0	0	0	3	3	3	3.804035e-01	1	5.200000e-01	6.271058e-01	1
6555	SH2B2	SH2B adaptor protein 2	1796	14	0	0	1	0	0	0	1	1	1	6.271203e-01	NaN	NaN	6.271203e-01	1
6556	ZBTB7B	zinc finger and BTB domain containing 7B	1630	15	0	0	1	0	0	0	1	1	1	6.273060e-01	NaN	NaN	6.273060e-01	1
6557	HDAC1	histone deacetylase 1	1503	4	0	2	1	0	0	1	2	2	2	2.729858e-01	1	8.240000e-01	6.274130e-01	1
6558	MYBPH	myosin binding protein H	1476	6	0	0	2	0	0	1	3	3	3	2.730425e-01	1	6.090000e-01	6.274865e-01	1
6559	DSCC1	defective in sister chromatid cohesion 1 homolog (S. cerevisiae)	1214	89	0	0	1	0	0	0	1	1	1	6.275607e-01	NaN	NaN	6.275607e-01	1
6560	COPB2	coatomer protein complex, subunit beta 2 (beta prime)	2805	11	0	0	2	0	0	0	2	2	2	2.731230e-01	1	8.330000e-01	6.275911e-01	1
6561	PDLIM7	PDZ and LIM domain 7 (enigma)	1542	83	1	0	1	0	0	0	1	1	1	6.276034e-01	NaN	NaN	6.276034e-01	1
6562	ITSN2	intersectin 2	5299	14	1	0	6	1	0	0	7	6	7	2.731609e-01	1	4.220000e-01	6.276402e-01	1
6563	HIST1H2BN	histone cluster 1, H2bn	778	12	0	1	1	0	0	0	1	1	1	6.278975e-01	NaN	NaN	6.278975e-01	1
6564	TMEM143	transmembrane protein 143	1412	3	0	0	1	0	0	0	1	1	1	6.282615e-01	NaN	NaN	6.282615e-01	1
6565	ASCL1	achaete-scute complex homolog 1 (Drosophila)	715	8	0	0	1	0	0	0	1	1	1	6.282661e-01	NaN	NaN	6.282661e-01	1
6566	DENND1B	DENN/MADD domain containing 1B	2457	27	0	1	1	0	0	0	1	1	1	6.283602e-01	NaN	NaN	6.283602e-01	1
6567	DECR2	2,4-dienoyl CoA reductase 2, peroxisomal	1224	5	0	0	1	0	0	0	1	1	1	6.284084e-01	NaN	NaN	6.284084e-01	1
6568	C20orf70	chromosome 20 open reading frame 70	782	8	0	1	1	0	0	0	1	1	1	6.284336e-01	NaN	NaN	6.284336e-01	1
6569	SOX18	SRY (sex determining region Y)-box 18	1159	86	0	0	2	0	0	0	2	1	2	6.284620e-01	NaN	NaN	6.284620e-01	1
6570	ZFP92	zinc finger protein 92 homolog (mouse)	1262	0	0	0	2	0	0	0	2	2	2	9.997243e-01	1	2.310000e-01	6.286300e-01	1
6571	SLC10A7	solute carrier family 10 (sodium/bile acid cotransporter family), member 7	1110	5	0	0	1	0	0	0	1	1	1	6.286675e-01	NaN	NaN	6.286675e-01	1
6572	GSTCD	glutathione S-transferase, C-terminal domain containing	1946	15	0	0	1	0	0	0	1	1	1	6.286943e-01	NaN	NaN	6.286943e-01	1
6573	MTCP1NB	mature T-cell proliferation 1 neighbor	648	11	0	1	0	1	0	0	1	1	1	6.286995e-01	NaN	NaN	6.286995e-01	1
6574	RAG2	recombination activating gene 2	1588	47	0	0	2	0	0	0	2	2	2	2.740086e-01	1	5.300000e-01	6.287390e-01	1
6575	ELL3	elongation factor RNA polymerase II-like 3	1234	8	1	1	1	0	0	0	1	1	1	6.287968e-01	NaN	NaN	6.287968e-01	1
6576	RABGGTA	Rab geranylgeranyltransferase, alpha subunit	1770	91	0	1	2	0	0	0	2	2	2	2.741448e-01	1	7.440000e-01	6.289153e-01	1
6577	SBK1	SH3-binding domain kinase 1	1287	124	0	0	1	0	0	0	1	1	1	6.289887e-01	NaN	NaN	6.289887e-01	1
6578	MAP4	microtubule-associated protein 4	4896	3	0	0	2	0	0	0	2	2	2	7.067549e-01	1	2.740000e-01	6.290137e-01	1
6579	NRCAM	neuronal cell adhesion molecule	4063	7	0	0	1	0	0	0	1	1	1	6.290199e-01	NaN	NaN	6.290199e-01	1
6580	INHBA	inhibin, beta A	1286	24	0	0	1	0	0	0	1	1	1	6.292215e-01	NaN	NaN	6.292215e-01	1
6581	FBXO42	F-box protein 42	2190	39	0	0	1	0	0	0	1	1	1	6.293006e-01	NaN	NaN	6.293006e-01	1
6582	OR1B1	olfactory receptor, family 1, subfamily B, member 1	956	11	0	0	1	0	0	0	1	1	1	6.293419e-01	NaN	NaN	6.293419e-01	1
6583	DCLK3	doublecortin-like kinase 3	1959	3	0	0	1	0	0	0	1	1	1	6.293484e-01	NaN	NaN	6.293484e-01	1
6584	KIAA0513	KIAA0513	1280	19	0	0	2	0	0	0	2	2	2	2.746144e-01	1	7.380000e-01	6.295225e-01	1
6585	IARS	isoleucyl-tRNA synthetase	3924	6	0	0	2	0	0	0	2	2	2	2.746742e-01	1	9.170000e-01	6.295998e-01	1
6586	GJA3	gap junction protein, alpha 3, 46kDa	1312	271	0	0	2	0	0	0	2	2	2	2.748125e-01	1	9.940000e-01	6.297785e-01	1
6587	AGBL2	ATP/GTP binding protein-like 2	2782	79	1	0	1	0	0	0	1	1	1	6.298638e-01	NaN	NaN	6.298638e-01	1
6588	OR5P3	olfactory receptor, family 5, subfamily P, member 3	935	18	0	0	2	0	0	0	2	2	2	5.497860e-01	1	4.230000e-01	6.298825e-01	1
6589	SLC47A1	solute carrier family 47, member 1	1779	47	0	1	1	0	0	0	1	1	1	6.301035e-01	NaN	NaN	6.301035e-01	1
6590	ALCAM	activated leukocyte cell adhesion molecule	1812	49	0	0	0	0	0	1	1	1	1	6.301213e-01	NaN	NaN	6.301213e-01	1
6591	KTI12	KTI12 homolog, chromatin associated (S. cerevisiae)	1067	119	0	0	1	0	0	0	1	1	1	6.301331e-01	NaN	NaN	6.301331e-01	1
6592	ADRBK1	adrenergic, beta, receptor kinase 1	2150	12	0	0	1	0	0	0	1	1	1	6.301372e-01	NaN	NaN	6.301372e-01	1
6593	FGFR1	fibroblast growth factor receptor 1 (fms-related tyrosine kinase 2, Pfeiffer syndrome)	2946	27	0	2	1	0	0	0	1	1	1	6.303284e-01	NaN	NaN	6.303284e-01	1
6594	HIC2	hypermethylated in cancer 2	1856	8	1	0	1	0	0	0	1	1	1	6.304634e-01	NaN	NaN	6.304634e-01	1
6595	UMOD	uromodulin (uromucoid, Tamm-Horsfall glycoprotein)	1965	8	0	0	2	0	0	0	2	2	2	2.754859e-01	1	3.940000e-01	6.306476e-01	1
6596	ZNF528	zinc finger protein 528	1903	21	0	0	4	0	0	0	4	4	4	2.755165e-01	1	2.970000e-01	6.306870e-01	1
6597	NRBP1	nuclear receptor binding protein 1	1676	19	0	0	0	0	0	1	1	1	1	6.308461e-01	NaN	NaN	6.308461e-01	1
6598	KIAA1045	KIAA1045	1231	88	0	1	1	0	0	0	1	1	1	6.309126e-01	NaN	NaN	6.309126e-01	1
6599	RNF168	ring finger protein 168	1738	0	0	0	1	0	0	0	1	1	1	6.309554e-01	NaN	NaN	6.309554e-01	1
6600	SH3KBP1	SH3-domain kinase binding protein 1	2133	11	0	1	1	0	0	0	1	1	1	6.309600e-01	NaN	NaN	6.309600e-01	1
6601	AIFM1	apoptosis-inducing factor, mitochondrion-associated, 1	2047	15	0	1	1	0	0	0	1	1	1	6.310261e-01	NaN	NaN	6.310261e-01	1
6602	DNAH11	dynein, axonemal, heavy chain 11	13899	2	0	2	10	1	1	1	13	13	13	2.758055e-01	1	9.930000e-01	6.310594e-01	1
6603	MAPK15	mitogen-activated protein kinase 15	1689	26	0	2	1	0	0	0	1	1	1	6.315641e-01	NaN	NaN	6.315641e-01	1
6604	NFRKB	nuclear factor related to kappaB binding protein	4071	4	0	0	2	0	0	0	2	2	2	2.762407e-01	1	9.610000e-01	6.316196e-01	1
6605	PSG1	pregnancy specific beta-1-glycoprotein 1	1332	9	0	1	1	0	0	0	1	1	1	6.316746e-01	NaN	NaN	6.316746e-01	1
6606	PTGIS	prostaglandin I2 (prostacyclin) synthase	1541	51	0	0	1	0	0	0	1	1	1	6.317111e-01	NaN	NaN	6.317111e-01	1
6607	SLC9A1	solute carrier family 9 (sodium/hydrogen exchanger), member 1 (antiporter, Na+/H+, amiloride sensitive)	2492	0	0	0	1	0	0	0	1	1	1	6.317661e-01	NaN	NaN	6.317661e-01	1
6608	MAPK12	mitogen-activated protein kinase 12	1148	1	0	0	1	0	0	0	1	1	1	6.318802e-01	NaN	NaN	6.318802e-01	1
6609	THEM4	thioesterase superfamily member 4	743	8	0	0	1	0	0	0	1	1	1	6.320008e-01	NaN	NaN	6.320008e-01	1
6610	KCNA7	potassium voltage-gated channel, shaker-related subfamily, member 7	1375	144	0	1	1	0	0	0	1	1	1	6.320121e-01	NaN	NaN	6.320121e-01	1
6611	TMEM195	transmembrane protein 195	1386	92	0	1	0	0	1	0	1	1	1	6.320298e-01	NaN	NaN	6.320298e-01	1
6612	AOC2	amine oxidase, copper containing 2 (retina-specific)	2285	13	0	0	1	0	0	0	1	1	1	6.324000e-01	NaN	NaN	6.324000e-01	1
6613	PPAPDC3	phosphatidic acid phosphatase type 2 domain containing 3	820	11	0	1	1	0	0	0	1	1	1	6.324438e-01	NaN	NaN	6.324438e-01	1
6614	KIAA0319L	KIAA0319-like	3527	13	0	1	3	0	0	1	4	4	4	4.638716e-01	1	5.030000e-01	6.325073e-01	1
6615	AIM1	absent in melanoma 1	5248	4	0	0	4	0	0	0	4	4	4	2.771996e-01	1	4.930000e-01	6.328515e-01	1
6616	TAS2R16	taste receptor, type 2, member 16	880	0	0	0	1	0	0	0	1	1	1	6.329948e-01	NaN	NaN	6.329948e-01	1
6617	CCT6B	chaperonin containing TCP1, subunit 6B (zeta 2)	2768	5	0	0	1	0	0	0	1	1	1	6.330209e-01	NaN	NaN	6.330209e-01	1
6618	RNF38	ring finger protein 38	1592	70	1	0	1	0	0	1	2	2	2	2.773733e-01	1	9.560000e-01	6.330744e-01	1
6619	EPB42	erythrocyte membrane protein band 4.2	2216	0	0	0	1	0	0	0	1	1	1	6.331535e-01	NaN	NaN	6.331535e-01	1
6620	SLC24A6	solute carrier family 24 (sodium/potassium/calcium exchanger), member 6	1815	65	0	0	1	0	0	0	1	1	1	6.331582e-01	NaN	NaN	6.331582e-01	1
6621	C1orf141	chromosome 1 open reading frame 141	1227	64	0	0	1	0	0	1	2	2	2	2.774608e-01	1	9.730000e-01	6.331865e-01	1
6622	C4orf17	chromosome 4 open reading frame 17	1112	14	0	0	1	0	0	0	1	1	1	6.333792e-01	NaN	NaN	6.333792e-01	1
6623	ZFYVE9	zinc finger, FYVE domain containing 9	4355	0	0	0	1	1	0	0	2	2	2	2.776656e-01	1	5.090000e-01	6.334490e-01	1
6624	HIST1H4H	histone cluster 1, H4h	314	3	1	1	1	0	0	0	1	1	1	6.336478e-01	NaN	NaN	6.336478e-01	1
6625	BCOR	BCL6 co-repressor	5324	29	0	2	1	2	0	0	3	3	3	7.018915e-01	1	3.790000e-01	6.338121e-01	1
6626	HS6ST2	heparan sulfate 6-O-sulfotransferase 2	1524	45	0	0	0	0	0	1	1	1	1	6.338344e-01	NaN	NaN	6.338344e-01	1
6627	ZYX	zyxin	1758	90	0	0	1	0	0	0	1	1	1	6.338586e-01	NaN	NaN	6.338586e-01	1
6628	NFAT5	nuclear factor of activated T-cells 5, tonicity-responsive	4706	1	1	0	2	0	1	0	3	3	3	2.780543e-01	1	5.670000e-01	6.339468e-01	1
6629	C1orf173	chromosome 1 open reading frame 173	4649	2	1	1	2	0	0	1	3	3	3	2.782173e-01	1	8.050000e-01	6.341554e-01	1
6630	VWF	von Willebrand factor	8644	18	0	6	5	1	1	0	7	7	7	2.782588e-01	1	9.770000e-01	6.342085e-01	1
6631	SLC5A11	solute carrier family 5 (sodium/glucose cotransporter), member 11	2090	3	0	0	1	0	0	0	1	1	1	6.342285e-01	NaN	NaN	6.342285e-01	1
6632	PRX	periaxin	4463	2	1	4	4	0	0	0	4	4	4	8.563646e-01	1	3.070000e-01	6.342848e-01	1
6633	C3orf30	chromosome 3 open reading frame 30	1621	7	0	1	1	0	0	0	1	1	1	6.343220e-01	NaN	NaN	6.343220e-01	1
6634	AASS	aminoadipate-semialdehyde synthase	2873	0	0	0	1	0	0	0	1	1	1	6.343642e-01	NaN	NaN	6.343642e-01	1
6635	PRAMEF2	PRAME family member 2	1437	5	0	1	1	0	0	0	1	1	1	6.343770e-01	NaN	NaN	6.343770e-01	1
6636	ESF1	ESF1, nucleolar pre-rRNA processing protein, homolog (S. cerevisiae)	2849	0	0	0	1	0	0	0	1	1	1	6.344424e-01	NaN	NaN	6.344424e-01	1
6637	DDX18	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18	2067	8	0	0	1	0	0	0	1	1	1	6.346809e-01	NaN	NaN	6.346809e-01	1
6638	SEMA3G	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G	2409	39	0	0	0	0	0	1	1	1	1	6.347221e-01	NaN	NaN	6.347221e-01	1
6639	DDX58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58	2846	1	0	0	1	0	0	0	1	1	1	6.348105e-01	NaN	NaN	6.348105e-01	1
6640	CSF1	colony stimulating factor 1 (macrophage)	1697	42	0	0	1	0	0	0	1	1	1	6.348170e-01	NaN	NaN	6.348170e-01	1
6641	ZXDA	zinc finger, X-linked, duplicated A	2400	13	0	1	0	0	0	1	1	1	1	6.349358e-01	NaN	NaN	6.349358e-01	1
6642	SHCBP1	SHC SH2-domain binding protein 1	2069	2	0	0	1	0	0	0	1	1	1	6.349843e-01	NaN	NaN	6.349843e-01	1
6643	DRAM1	DNA-damage regulated autophagy modulator 1	741	2	0	2	2	0	1	0	3	3	3	2.788930e-01	1	5.280000e-01	6.350190e-01	1
6644	KIAA0182	KIAA0182	3716	10	1	1	3	0	0	2	5	4	5	2.789515e-01	1	5.450000e-01	6.350937e-01	1
6645	GTF3C4	general transcription factor IIIC, polypeptide 4, 90kDa	2492	43	0	0	1	0	0	0	1	1	1	6.351170e-01	NaN	NaN	6.351170e-01	1
6646	SEMA4G	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G	2698	2	0	0	1	0	0	0	1	1	1	6.351856e-01	NaN	NaN	6.351856e-01	1
6647	GALNT14	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 14 (GalNAc-T14)	1715	21	1	0	1	0	0	0	1	1	1	6.353190e-01	NaN	NaN	6.353190e-01	1
6648	QRFPR	pyroglutamylated RFamide peptide receptor	1316	20	0	0	1	0	0	0	1	1	1	6.353372e-01	NaN	NaN	6.353372e-01	1
6649	KCTD19	potassium channel tetramerisation domain containing 19	2849	3	0	0	3	0	0	0	3	3	3	2.792113e-01	1	8.910000e-01	6.354253e-01	1
6650	MRC1	mannose receptor, C type 1	8976	5	0	0	1	0	0	0	1	1	1	6.354413e-01	NaN	NaN	6.354413e-01	1
6651	UTP14C	UTP14, U3 small nucleolar ribonucleoprotein, homolog C (yeast)	3511	54	0	0	1	0	0	0	1	1	1	6.355434e-01	NaN	NaN	6.355434e-01	1
6652	CSF1R	colony stimulating factor 1 receptor, formerly McDonough feline sarcoma viral (v-fms) oncogene homolog	3006	11	0	0	1	0	0	0	1	1	1	6.361456e-01	NaN	NaN	6.361456e-01	1
6653	OR51A7	olfactory receptor, family 51, subfamily A, member 7	937	5	0	0	1	0	0	0	1	1	1	6.363313e-01	NaN	NaN	6.363313e-01	1
6654	VPS13A	vacuolar protein sorting 13 homolog A (S. cerevisiae)	9933	0	0	2	2	0	0	1	3	3	3	5.223693e-01	1	3.210000e-01	6.364176e-01	1
6655	OR12D3	olfactory receptor, family 12, subfamily D, member 3	953	24	0	0	1	0	0	0	1	1	1	6.364954e-01	NaN	NaN	6.364954e-01	1
6656	KIAA0467	KIAA0467	8103	6	0	2	5	0	0	1	6	6	6	2.800686e-01	1	4.840000e-01	6.365177e-01	1
6657	FAM71A	family with sequence similarity 71, member A	1786	2	0	2	2	0	0	0	2	2	2	7.889925e-01	1	3.470000e-01	6.365479e-01	1
6658	MAP3K11	mitogen-activated protein kinase kinase kinase 11	2633	44	0	0	1	0	0	0	1	1	1	6.366378e-01	NaN	NaN	6.366378e-01	1
6659	ZNF763	zinc finger protein 763	1206	54	0	0	2	0	0	0	2	2	2	2.801698e-01	1	7.870000e-01	6.366465e-01	1
6660	LUC7L2	LUC7-like 2 (S. cerevisiae)	1215	8	0	0	1	0	0	0	1	1	1	6.366850e-01	NaN	NaN	6.366850e-01	1
6661	RIC8A	resistance to inhibitors of cholinesterase 8 homolog A (C. elegans)	1803	22	0	0	1	0	0	0	1	1	1	6.369185e-01	NaN	NaN	6.369185e-01	1
6662	DCAF8L2	DDB1 and CUL4 associated factor 8-like 2	1900	33	0	0	3	0	0	0	3	3	3	6.613482e-01	1	3.250000e-01	6.369541e-01	1
6663	KIAA1199	KIAA1199	4198	4	0	0	1	0	0	0	1	1	1	6.369620e-01	NaN	NaN	6.369620e-01	1
6664	DEPDC1B	DEP domain containing 1B	1632	33	0	0	1	0	0	0	1	1	1	6.369785e-01	NaN	NaN	6.369785e-01	1
6665	CNIH3	cornichon homolog 3 (Drosophila)	503	4	1	0	1	0	0	0	1	1	1	6.370154e-01	NaN	NaN	6.370154e-01	1
6666	DNAJB2	DnaJ (Hsp40) homolog, subfamily B, member 2	1020	3	0	0	1	0	0	0	1	1	1	6.370236e-01	NaN	NaN	6.370236e-01	1
6667	AFF1	AF4/FMR2 family, member 1	3756	3	0	1	3	0	0	1	4	3	4	2.804837e-01	1	7.850000e-01	6.370457e-01	1
6668	KLHL32	kelch-like 32 (Drosophila)	1903	14	0	0	1	0	0	0	1	1	1	6.370953e-01	NaN	NaN	6.370953e-01	1
6669	PGBD5	piggyBac transposable element derived 5	1394	4	1	0	1	0	0	0	1	1	1	6.371974e-01	NaN	NaN	6.371974e-01	1
6670	CUL2	cullin 2	2318	20	0	0	1	0	0	0	1	1	1	6.372223e-01	NaN	NaN	6.372223e-01	1
6671	OR2T2	olfactory receptor, family 2, subfamily T, member 2	975	88	0	1	1	1	0	0	2	2	2	2.806639e-01	1	6.600000e-01	6.372747e-01	1
6672	RANGAP1	Ran GTPase activating protein 1	1824	1	0	0	2	0	0	0	2	2	2	2.806730e-01	1	9.030000e-01	6.372863e-01	1
6673	BAD	BCL2-antagonist of cell death	839	5	0	0	1	0	0	0	1	1	1	6.372914e-01	NaN	NaN	6.372914e-01	1
6674	STUB1	STIP1 homology and U-box containing protein 1	1105	130	0	0	1	0	0	0	1	1	1	6.374201e-01	NaN	NaN	6.374201e-01	1
6675	PABPC1	poly(A) binding protein, cytoplasmic 1	1966	83	0	1	2	0	0	0	2	2	2	2.807984e-01	1	8.750000e-01	6.374456e-01	1
6676	GYS1	glycogen synthase 1 (muscle)	2276	65	1	0	1	0	0	0	1	1	1	6.374773e-01	NaN	NaN	6.374773e-01	1
6677	GCM2	glial cells missing homolog 2 (Drosophila)	1539	34	0	0	1	0	0	0	1	1	1	6.375300e-01	NaN	NaN	6.375300e-01	1
6678	CSTF3	cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa	2323	26	0	0	1	0	0	0	1	1	1	6.376205e-01	NaN	NaN	6.376205e-01	1
6679	SCN10A	sodium channel, voltage-gated, type X, alpha subunit	5977	2	0	1	7	1	0	0	8	8	8	5.320932e-01	1	3.640000e-01	6.376320e-01	1
6680	ZHX2	zinc fingers and homeoboxes 2	2518	39	0	0	1	0	0	0	1	1	1	6.377033e-01	NaN	NaN	6.377033e-01	1
6681	FSHR	follicle stimulating hormone receptor	2125	15	1	0	1	0	0	0	1	1	1	6.377493e-01	NaN	NaN	6.377493e-01	1
6682	PGM2	phosphoglucomutase 2	1893	18	0	0	2	0	0	0	2	2	2	2.811059e-01	1	5.460000e-01	6.378360e-01	1
6683	MARCH11	membrane-associated ring finger (C3HC4) 11	1221	1	0	0	1	0	0	0	1	1	1	6.380057e-01	NaN	NaN	6.380057e-01	1
6684	DENND1A	DENN/MADD domain containing 1A	3219	3	0	1	1	0	1	0	2	2	2	2.812497e-01	1	6.710000e-01	6.380184e-01	1
6685	HOMER3	homer homolog 3 (Drosophila)	1122	20	0	1	1	0	0	0	1	1	1	6.383694e-01	NaN	NaN	6.383694e-01	1
6686	EPS8L2	EPS8-like 2	2228	47	0	0	0	0	0	2	2	2	2	2.817140e-01	1	8.040000e-01	6.386070e-01	1
6687	F5	coagulation factor V (proaccelerin, labile factor)	6771	3	0	2	10	1	0	0	11	9	11	2.817724e-01	1	7.890000e-01	6.386810e-01	1
6688	AP1G2	adaptor-related protein complex 1, gamma 2 subunit	2525	32	0	1	1	0	0	0	1	1	1	6.386834e-01	NaN	NaN	6.386834e-01	1
6689	AIM1L	absent in melanoma 1-like	1915	0	0	0	3	0	0	0	3	3	3	2.818351e-01	1	7.140000e-01	6.387604e-01	1
6690	C1orf210	chromosome 1 open reading frame 210	350	0	1	0	2	0	0	0	2	2	2	2.819614e-01	1	9.110000e-01	6.389204e-01	1
6691	TTC15	tetratricopeptide repeat domain 15	2252	11	0	0	0	0	0	1	1	1	1	6.389636e-01	NaN	NaN	6.389636e-01	1
6692	DTNBP1	dystrobrevin binding protein 1	1195	33	0	1	1	0	0	0	1	1	1	6.390319e-01	NaN	NaN	6.390319e-01	1
6693	PDCD11	programmed cell death 11	5759	29	0	2	2	0	0	0	2	2	2	7.385632e-01	1	2.980000e-01	6.391352e-01	1
6694	KRT85	keratin 85	1556	31	0	0	1	0	0	0	1	1	1	6.391752e-01	NaN	NaN	6.391752e-01	1
6695	MAP1A	microtubule-associated protein 1A	8422	0	0	0	5	0	0	2	7	6	7	2.823161e-01	1	5.240000e-01	6.393692e-01	1
6696	ADARB1	adenosine deaminase, RNA-specific, B1 (RED1 homolog rat)	2277	10	1	0	3	0	0	0	3	3	3	2.823357e-01	1	6.450000e-01	6.393939e-01	1
6697	DIO1	deiodinase, iodothyronine, type I	764	1	0	1	1	0	0	0	1	1	1	6.394372e-01	NaN	NaN	6.394372e-01	1
6698	SH2D4A	SH2 domain containing 4A	1445	16	0	0	1	0	0	0	1	1	1	6.394401e-01	NaN	NaN	6.394401e-01	1
6699	OR5D16	olfactory receptor, family 5, subfamily D, member 16	985	17	0	0	1	0	0	0	1	1	1	6.394572e-01	NaN	NaN	6.394572e-01	1
6700	C6orf134	chromosome 6 open reading frame 134	1322	112	0	0	1	0	0	0	1	1	1	6.395936e-01	NaN	NaN	6.395936e-01	1
6701	YY2	YY2 transcription factor	1251	11	0	0	1	0	0	0	1	1	1	6.397598e-01	NaN	NaN	6.397598e-01	1
6702	LRRC29	leucine rich repeat containing 29	1343	77	1	0	1	0	0	0	1	1	1	6.398585e-01	NaN	NaN	6.398585e-01	1
6703	SCRN1	secernin 1	1337	9	0	0	1	0	0	0	1	1	1	6.399240e-01	NaN	NaN	6.399240e-01	1
6704	COL10A1	collagen, type X, alpha 1(Schmid metaphyseal chondrodysplasia)	2051	1	0	0	1	0	0	0	1	1	1	6.399266e-01	NaN	NaN	6.399266e-01	1
6705	AKAP6	A kinase (PRKA) anchor protein 6	7012	62	0	3	7	0	0	0	7	7	7	2.828016e-01	1	7.920000e-01	6.399827e-01	1
6706	GCN1L1	GCN1 general control of amino-acid synthesis 1-like 1 (yeast)	8443	1	0	1	1	0	0	0	1	1	1	6.400368e-01	NaN	NaN	6.400368e-01	1
6707	MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	3684	2	0	0	1	0	0	0	1	1	1	6.401348e-01	NaN	NaN	6.401348e-01	1
6708	ARID3B	AT rich interactive domain 3B (BRIGHT-like)	1715	15	0	0	1	0	0	0	1	1	1	6.402923e-01	NaN	NaN	6.402923e-01	1
6709	KIAA0913	KIAA0913	5632	5	0	0	4	0	0	0	4	4	4	2.830474e-01	1	9.560000e-01	6.402930e-01	1
6710	RALY	RNA binding protein, autoantigenic (hnRNP-associated with lethal yellow homolog (mouse))	953	14	0	0	1	0	0	0	1	1	1	6.403731e-01	NaN	NaN	6.403731e-01	1
6711	TBC1D8	TBC1 domain family, member 8 (with GRAM domain)	3502	3	0	0	5	0	0	0	5	4	5	2.831832e-01	1	7.230000e-01	6.404644e-01	1
6712	PPP6C	protein phosphatase 6, catalytic subunit	1057	10	1	1	1	0	0	0	1	1	1	6.405185e-01	NaN	NaN	6.405185e-01	1
6713	TMLHE	trimethyllysine hydroxylase, epsilon	1433	2	0	0	1	0	0	0	1	1	1	6.406766e-01	NaN	NaN	6.406766e-01	1
6714	SYT6	synaptotagmin VI	1306	8	0	1	1	0	0	0	1	1	1	6.407315e-01	NaN	NaN	6.407315e-01	1
6715	OR2J2	olfactory receptor, family 2, subfamily J, member 2	940	1	0	0	1	0	0	0	1	1	1	6.408364e-01	NaN	NaN	6.408364e-01	1
6716	RBM7	RNA binding motif protein 7	1142	34	0	0	1	0	0	0	1	1	1	6.410760e-01	NaN	NaN	6.410760e-01	1
6717	PPFIA3	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3	3899	2	0	0	1	0	0	0	1	1	1	6.410900e-01	NaN	NaN	6.410900e-01	1
6718	TRIM55	tripartite motif-containing 55	1775	7	0	0	1	1	0	0	2	2	2	2.837170e-01	1	1.060000e-01	6.411374e-01	1
6719	ITGA3	integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor)	3414	4	0	1	1	0	0	0	1	1	1	6.411604e-01	NaN	NaN	6.411604e-01	1
6720	PTK6	PTK6 protein tyrosine kinase 6	1386	17	0	0	1	0	0	0	1	1	1	6.411930e-01	NaN	NaN	6.411930e-01	1
6721	MEX3B	mex-3 homolog B (C. elegans)	1714	4	1	1	1	0	0	1	2	1	2	6.412160e-01	NaN	NaN	6.412160e-01	1
6722	OR4N2	olfactory receptor, family 4, subfamily N, member 2	923	24	0	1	1	0	0	0	1	1	1	6.412416e-01	NaN	NaN	6.412416e-01	1
6723	ZBTB47	zinc finger and BTB domain containing 47	2264	99	0	0	1	1	0	0	2	2	2	2.839113e-01	1	9.940000e-01	6.413822e-01	1
6724	ARHGAP8	Rho GTPase activating protein 8	1512	30	0	0	1	0	0	0	1	1	1	6.415258e-01	NaN	NaN	6.415258e-01	1
